
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde9211    Vardas9211     5.39                x.xx                
Pavarde5598    Vardas5598     5.39                x.xx                
Pavarde9301    Vardas9301     5.39                x.xx                
Pavarde6014    Vardas6014     5.39                x.xx                
Pavarde3153    Vardas3153     5.39                x.xx                
Pavarde2989    Vardas2989     5.39                x.xx                
Pavarde9434    Vardas9434     5.39                x.xx                
Pavarde1383    Vardas1383     5.39                x.xx                
Pavarde9385    Vardas9385     5.40                x.xx                
Pavarde8183    Vardas8183     5.40                x.xx                
Pavarde8774    Vardas8774     5.40                x.xx                
Pavarde5881    Vardas5881     5.40                x.xx                
Pavarde6762    Vardas6762     5.40                x.xx                
Pavarde8261    Vardas8261     5.40                x.xx                
Pavarde5365    Vardas5365     5.40                x.xx                
Pavarde2363    Vardas2363     5.40                x.xx                
Pavarde4998    Vardas4998     5.40                x.xx                
Pavarde7680    Vardas7680     5.40                x.xx                
Pavarde4240    Vardas4240     5.40                x.xx                
Pavarde6095    Vardas6095     5.40                x.xx                
Pavarde7021    Vardas7021     5.40                x.xx                
Pavarde2056    Vardas2056     5.40                x.xx                
Pavarde1721    Vardas1721     5.40                x.xx                
Pavarde495     Vardas495      5.40                x.xx                
Pavarde5780    Vardas5780     5.40                x.xx                
Pavarde6052    Vardas6052     5.40                x.xx                
Pavarde7650    Vardas7650     5.40                x.xx                
Pavarde964     Vardas964      5.40                x.xx                
Pavarde481     Vardas481      5.40                x.xx                
Pavarde9462    Vardas9462     5.40                x.xx                
Pavarde6577    Vardas6577     5.40                x.xx                
Pavarde3971    Vardas3971     5.41                x.xx                
Pavarde4814    Vardas4814     5.41                x.xx                
Pavarde1650    Vardas1650     5.41                x.xx                
Pavarde5954    Vardas5954     5.41                x.xx                
Pavarde1962    Vardas1962     5.41                x.xx                
Pavarde5100    Vardas5100     5.41                x.xx                
Pavarde9671    Vardas9671     5.41                x.xx                
Pavarde3402    Vardas3402     5.41                x.xx                
Pavarde918     Vardas918      5.41                x.xx                
Pavarde1649    Vardas1649     5.43                x.xx                
Pavarde2511    Vardas2511     5.43                x.xx                
Pavarde8388    Vardas8388     5.43                x.xx                
Pavarde1639    Vardas1639     5.43                x.xx                
Pavarde7951    Vardas7951     5.43                x.xx                
Pavarde7460    Vardas7460     5.43                x.xx                
Pavarde1854    Vardas1854     5.43                x.xx                
Pavarde6219    Vardas6219     5.43                x.xx                
Pavarde4800    Vardas4800     5.43                x.xx                
Pavarde6006    Vardas6006     5.43                x.xx                
Pavarde4123    Vardas4123     5.43                x.xx                
Pavarde4375    Vardas4375     5.43                x.xx                
Pavarde5971    Vardas5971     5.43                x.xx                
Pavarde7439    Vardas7439     5.43                x.xx                
Pavarde2612    Vardas2612     5.43                x.xx                
Pavarde187     Vardas187      5.43                x.xx                
Pavarde8279    Vardas8279     5.43                x.xx                
Pavarde889     Vardas889      5.43                x.xx                
Pavarde2384    Vardas2384     5.43                x.xx                
Pavarde7254    Vardas7254     5.43                x.xx                
Pavarde1411    Vardas1411     5.43                x.xx                
Pavarde1655    Vardas1655     5.43                x.xx                
