
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde3625    Vardas3625     4.23                x.xx                
Pavarde5766    Vardas5766     4.23                x.xx                
Pavarde8765    Vardas8765     4.23                x.xx                
Pavarde8262    Vardas8262     4.23                x.xx                
Pavarde3335    Vardas3335     4.23                x.xx                
Pavarde6266    Vardas6266     4.23                x.xx                
Pavarde6173    Vardas6173     4.23                x.xx                
Pavarde3958    Vardas3958     4.23                x.xx                
Pavarde1784    Vardas1784     4.23                x.xx                
Pavarde5740    Vardas5740     4.23                x.xx                
Pavarde1176    Vardas1176     4.23                x.xx                
Pavarde5282    Vardas5282     4.23                x.xx                
Pavarde9489    Vardas9489     4.23                x.xx                
Pavarde4802    Vardas4802     4.23                x.xx                
Pavarde864     Vardas864      4.23                x.xx                
Pavarde9864    Vardas9864     4.23                x.xx                
Pavarde515     Vardas515      4.23                x.xx                
Pavarde5491    Vardas5491     4.23                x.xx                
Pavarde5287    Vardas5287     4.23                x.xx                
Pavarde2415    Vardas2415     4.23                x.xx                
Pavarde1953    Vardas1953     4.23                x.xx                
Pavarde414     Vardas414      4.23                x.xx                
Pavarde4869    Vardas4869     4.23                x.xx                
Pavarde2734    Vardas2734     4.23                x.xx                
Pavarde8741    Vardas8741     4.23                x.xx                
Pavarde1101    Vardas1101     4.24                x.xx                
Pavarde8407    Vardas8407     4.24                x.xx                
Pavarde4737    Vardas4737     4.24                x.xx                
Pavarde7777    Vardas7777     4.24                x.xx                
Pavarde1330    Vardas1330     4.24                x.xx                
Pavarde1731    Vardas1731     4.24                x.xx                
Pavarde7108    Vardas7108     4.24                x.xx                
Pavarde7066    Vardas7066     4.24                x.xx                
Pavarde7546    Vardas7546     4.24                x.xx                
Pavarde8130    Vardas8130     4.24                x.xx                
Pavarde3178    Vardas3178     4.25                x.xx                
Pavarde4643    Vardas4643     4.25                x.xx                
Pavarde1092    Vardas1092     4.25                x.xx                
Pavarde3572    Vardas3572     4.25                x.xx                
Pavarde9353    Vardas9353     4.25                x.xx                
Pavarde6516    Vardas6516     4.25                x.xx                
Pavarde6362    Vardas6362     4.25                x.xx                
Pavarde8869    Vardas8869     4.25                x.xx                
Pavarde4664    Vardas4664     4.25                x.xx                
Pavarde3278    Vardas3278     4.25                x.xx                
Pavarde8051    Vardas8051     4.25                x.xx                
Pavarde3109    Vardas3109     4.25                x.xx                
Pavarde615     Vardas615      4.25                x.xx                
Pavarde3643    Vardas3643     4.25                x.xx                
Pavarde546     Vardas546      4.25                x.xx                
Pavarde2854    Vardas2854     4.25                x.xx                
Pavarde2080    Vardas2080     4.25                x.xx                
Pavarde8360    Vardas8360     4.25                x.xx                
Pavarde7812    Vardas7812     4.25                x.xx                
Pavarde8387    Vardas8387     4.25                x.xx                
Pavarde4860    Vardas4860     4.25                x.xx                
Pavarde6159    Vardas6159     4.25                x.xx                
Pavarde211     Vardas211      4.25                x.xx                
Pavarde9913    Vardas9913     4.25                x.xx                
Pavarde6767    Vardas6767     4.25                x.xx                
Pavarde7727    Vardas7727     4.25                x.xx                
Pavarde4880    Vardas4880     4.25                x.xx                
